WITH/WITHOUT,SECONDS,POSS,PACE,NET,OE,TORATE,EFGPCT,FTRATE,3PTRATE,OREBPCT,DE,OPP_TORATE,OPP_EFTPCT,OPP_FTRATE,OPP_3PTRATE,OPP_OREBPCT
WITH,38717.0,1163.1200000000008,72.84490017305068,0.0787046996090166,1.099628585184675,0.19430497283169393,0.5265072765072765,0.36174636174636177,0.3804573804573805,0.31282952548330406,1.0209238855756584,0.1684692880487885,0.5015060240963856,0.2901606425702811,0.4086345381526104,0.2251655629139073
WITHOUT,26581.0,811.4000000000001,72.457770588014,0.007065707319885206,1.0894749815134335,0.16514666009366524,0.5192878338278932,0.3857566765578635,0.4020771513353116,0.2747524752475248,1.0824092741935483,0.15877016129032256,0.5093390804597702,0.3089080459770115,0.4109195402298851,0.29285714285714287
ALL,66298.0,2004.000000000009,72.72545174816773,0.04660695887614685,1.090818363273448,0.18463073852295325,0.5221078134463961,0.37855844942459116,0.38764385221078135,0.29584599797365757,1.0442114043973012,0.1643528173350008,0.5046484601975596,0.2957582800697269,0.40906449738524114,0.2519230769230769
