WITH/WITHOUT,SECONDS,POSS,PACE,NET,OE,TORATE,EFGPCT,FTRATE,3PTRATE,OREBPCT,DE,OPP_TORATE,OPP_EFTPCT,OPP_FTRATE,OPP_3PTRATE,OPP_OREBPCT
WITH,40299.0,1142.120000000001,67.70311918409892,0.09075091715406447,1.0673134171540635,0.1628550415017685,0.5280612244897959,0.2530612244897959,0.47346938775510206,0.2309027777777778,0.976562499999999,0.18735859728506768,0.4897186147186147,0.30627705627705626,0.4491341991341991,0.22126929674099485
WITHOUT,7566.0,199.51999999999995,63.346550356859616,-0.003215642296364396,0.9923817161186851,0.20048115477145154,0.5118343195266272,0.1952662721893491,0.5266272189349113,0.2376237623762376,0.9955973584150495,0.18010806483890343,0.4542857142857143,0.29714285714285715,0.49142857142857144,0.2905982905982906
ALL,48300.0,1352.040000000003,66.92571428571445,0.07906637623008894,1.0576610159462716,0.16715481790479536,0.5246539792387543,0.2517301038062284,0.4826989619377163,0.2316715542521994,0.9785946397161827,0.18483737292430563,0.48243243243243245,0.3045045045045045,0.45675675675675675,0.23272214386459802
