index,DATE,TEAM,OPPONENT,TIME IN,TIME OUT,TOTAL_TIME,SCORE IN,SCORE OUT,+/-,TEAM A,TEAM B,TEAM C,TEAM D,TEAM E,POSS,FGM,FGA,2ptFGM,2ptFGA,3ptFGM,3ptFGA,FTM,FTA,AST,TO,OREB,DREB,STL,BLK,FOULS,Opp_POSS.,Opp_FGM,Opp_FGA,Opp_2ptFGM,Opp_2ptFGA,Opp_3ptFGM,Opp_3ptFGA,Opp_FTM,Opp_FTA,Opp_AST,Opp_TO,Opp_OREB,Opp_DREB,Opp_STL,Opp_BLK,Opp_FOULS
3,01/12/19,DAVIDSON,VCU,12:21,11:39,42,4-4,4-4,0,COLLINS.CARTER,CZERAPOWICZ.DAVID,GUDMUNDSSON.JONAX,KOVACEVIC.DUSAN,PRITCHETT.KISHAWN,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
4,01/12/19,DAVIDSON,VCU,11:39,10:42,57,4-4,4-8,-4,BRAJKOVIC.LUKA,CZERAPOWICZ.DAVID,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,2.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1.88,1,1,1,1,0,0,2,2,0,0,0,2,0,0,0
21,01/12/19,DAVIDSON,VCU,10:16,09:45,31,35-47,35-47,0,BRAJKOVIC.LUKA,COLLINS.CARTER,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01/15/19,DAVIDSON,SAINT JOSEPH'S,04:08,01:16,172,22-23,28-23,6,BRAJKOVIC.LUKA,COLLINS.CARTER,CZERAPOWICZ.DAVID,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,3.0,2,5,0,1,2,4,0,0,2,1,3,2,1,0,0,3.0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,1
10,01/15/19,DAVIDSON,SAINT JOSEPH'S,16:25,15:50,35,37-33,37-33,0,BRAJKOVIC.LUKA,COLLINS.CARTER,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9,01/19/19,DAVIDSON,RICHMOND,15:11,12:40,151,52-32,57-37,0,COLLINS.CARTER,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,KOVACEVIC.DUSAN,PRITCHETT.KISHAWN,4.44,2,4,2,2,0,2,1,1,2,1,1,2,0,0,3,4.44,2,3,1,2,1,1,0,1,1,1,0,1,1,0,2
13,01/23/19,DAVIDSON,GEORGE WASHINGTON,10:02,08:11,111,52-46,56-52,-2,BRAJKOVIC.LUKA,CZERAPOWICZ.DAVID,FRAMPTON.LUKE,GUDMUNDSSON.JONAX,PRITCHETT.KISHAWN,4.0,2,3,2,2,0,1,0,0,0,1,0,0,1,0,0,4.0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,0
19,01/23/19,DAVIDSON,GEORGE WASHINGTON,00:21,00:00,21,73-60,73-62,-2,BOACHIE-YIADOM.NEL,BRAJKOVIC.LUKA,FREUNDLICH.CAL,GUDMUNDSSON.JONAX,WYNTER.MALCOLM,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
5,01/26/19,DAVIDSON,SAINT LOUIS,11:40,10:21,79,8-7,9-11,-3,COLLINS.CARTER,FRAMPTON.LUKE,GUDMUNDSSON.JONAXEL,KOVACEVIC.DUSAN,PRITCHETT.KISHAWN,1.44,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1.88,1,1,1,1,0,0,2,2,1,0,0,1,0,0,3
17,01/26/19,DAVIDSON,SAINT LOUIS,18:54,18:00,54,24-22,24-24,-2,BRAJKOVIC.LUKA,COLLINS.CARTER,FRAMPTON.LUKE,GUDMUNSSON.JONAXEL,PRITCHETT.KISHAWN,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1.44,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0
